year,project_id,camera_trap_array,deployment_id,sequence_id,start_time,end_time,class,order,family,genus,species,common_name,age,sex,group_size,seq_length,project_deployment_id
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc02 09/20/2023,8069835,2023-10-14T04:47:39Z,2023-10-14T04:47:52Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,2,13,2006496_NY_Anthropogenic_NYC_23_loc02 09/20/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068487,2023-11-04T07:33:06Z,2023-11-04T07:33:11Z,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,NA,NA,1,5,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068343,2023-10-26T02:24:00Z,2023-10-26T02:24:03Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068943,2023-11-25T20:43:24Z,2023-11-25T20:45:22Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,118,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068615,2023-11-11T02:41:09Z,2023-11-11T02:41:12Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc59 09/01/2023,7991822,2023-09-20T19:24:13Z,2023-09-20T19:24:17Z,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,NA,NA,1,4,2006496_NY_Anthropogenic_NYC_23_loc59 09/01/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc42 09/28/2023,7626994,2023-10-06T02:08:53Z,2023-10-06T02:08:56Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc42 09/28/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068874,2023-11-23T18:26:28Z,2023-11-23T18:26:42Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,14,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc49 09/28/2023,7630218,2023-10-06T22:08:42Z,2023-10-06T22:08:50Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,8,2006496_NY_Anthropogenic_NYC_23_loc49 09/28/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc59 09/01/2023,7991774,2023-09-05T04:09:30Z,2023-09-05T04:09:34Z,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,NA,NA,1,4,2006496_NY_Anthropogenic_NYC_23_loc59 09/01/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8067295,2023-09-14T09:39:57Z,2023-09-14T09:40:07Z,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,NA,NA,1,10,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc42 09/28/2023,7627405,2023-10-12T04:27:53Z,2023-10-12T04:27:56Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc42 09/28/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068912,2023-11-25T04:47:54Z,2023-11-25T04:48:30Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,36,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc56 09/22/2023,7644198,2023-09-28T05:12:00Z,2023-09-28T05:12:03Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc56 09/22/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068182,2023-10-17T00:41:52Z,2023-10-17T00:41:55Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc02 09/20/2023,8069739,2023-10-11T04:28:43Z,2023-10-11T04:29:18Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,35,2006496_NY_Anthropogenic_NYC_23_loc02 09/20/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068321,2023-10-25T00:32:05Z,2023-10-25T00:32:08Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc12 10/05/2023,7389954,2023-10-18T17:58:22Z,2023-10-18T17:58:26Z,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,NA,NA,1,4,2006496_NY_Anthropogenic_NYC_23_loc12 10/05/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068411,2023-10-31T06:34:59Z,2023-10-31T06:35:02Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc02 09/20/2023,8069708,2023-10-09T21:08:47Z,2023-10-09T21:08:57Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,10,2006496_NY_Anthropogenic_NYC_23_loc02 09/20/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc59 09/01/2023,7992034,2023-10-19T22:17:16Z,2023-10-19T22:17:20Z,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,NA,NA,1,4,2006496_NY_Anthropogenic_NYC_23_loc59 09/01/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068500,2023-11-05T05:33:52Z,2023-11-05T05:33:55Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc02 09/20/2023,8070046,2023-10-25T05:52:09Z,2023-10-25T05:52:12Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc02 09/20/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc02 09/20/2023,8069338,2023-09-28T20:44:47Z,2023-09-28T20:44:50Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc02 09/20/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc59 09/01/2023,7991910,2023-10-02T08:01:50Z,2023-10-02T08:01:54Z,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,NA,NA,1,4,2006496_NY_Anthropogenic_NYC_23_loc59 09/01/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068944,2023-11-25T20:48:50Z,2023-11-25T20:48:52Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,2,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc59 09/01/2023,7991889,2023-09-29T22:27:28Z,2023-09-29T22:27:32Z,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,NA,NA,1,4,2006496_NY_Anthropogenic_NYC_23_loc59 09/01/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc59 09/01/2023,7991930,2023-10-05T22:47:01Z,2023-10-05T22:47:05Z,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,NA,NA,1,4,2006496_NY_Anthropogenic_NYC_23_loc59 09/01/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc59 09/01/2023,7991813,2023-09-20T11:31:15Z,2023-09-20T11:31:20Z,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,NA,NA,1,5,2006496_NY_Anthropogenic_NYC_23_loc59 09/01/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8069006,2023-11-28T06:17:27Z,2023-11-28T06:17:57Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,30,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc59 09/01/2023,7991967,2023-10-12T04:26:46Z,2023-10-12T04:26:50Z,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,NA,NA,1,4,2006496_NY_Anthropogenic_NYC_23_loc59 09/01/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068964,2023-11-27T04:29:41Z,2023-11-27T04:29:44Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc02 09/20/2023,8070107,2023-10-28T05:57:48Z,2023-10-28T05:57:51Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc02 09/20/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068570,2023-11-08T13:48:10Z,2023-11-08T13:48:14Z,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,NA,NA,1,4,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068995,2023-11-28T04:58:15Z,2023-11-28T04:58:32Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,17,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068966,2023-11-27T04:44:58Z,2023-11-27T04:45:09Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,11,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc32 10/04/2023,7574269,2023-10-27T16:36:54Z,2023-10-27T16:36:56Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,2,2006496_NY_Anthropogenic_NYC_23_loc32 10/04/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc59 09/01/2023,7991784,2023-09-08T04:55:14Z,2023-09-08T04:55:18Z,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,NA,NA,1,4,2006496_NY_Anthropogenic_NYC_23_loc59 09/01/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068762,2023-11-19T03:24:29Z,2023-11-19T03:24:32Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068763,2023-11-19T03:21:39Z,2023-11-19T03:21:42Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc32 10/04/2023,7572705,2023-10-13T06:10:03Z,2023-10-13T06:10:18Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,15,2006496_NY_Anthropogenic_NYC_23_loc32 10/04/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068168,2023-10-16T05:59:03Z,2023-10-16T05:59:07Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,4,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068889,2023-11-24T05:51:59Z,2023-11-24T05:52:01Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,2,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc59 09/01/2023,7991906,2023-10-02T07:18:33Z,2023-10-02T07:18:37Z,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,NA,NA,1,4,2006496_NY_Anthropogenic_NYC_23_loc59 09/01/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068228,2023-10-19T03:32:36Z,2023-10-19T03:32:39Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc02 09/20/2023,8070071,2023-10-26T00:32:56Z,2023-10-26T00:32:59Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc02 09/20/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068617,2023-11-11T06:03:09Z,2023-11-11T06:03:12Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc42 09/28/2023,7627398,2023-10-12T03:41:16Z,2023-10-12T03:41:19Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc42 09/28/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc02 09/20/2023,8069469,2023-10-01T17:27:33Z,2023-10-01T17:28:51Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,78,2006496_NY_Anthropogenic_NYC_23_loc02 09/20/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc59 09/01/2023,7991794,2023-09-12T04:43:08Z,2023-09-12T04:43:12Z,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,NA,NA,1,4,2006496_NY_Anthropogenic_NYC_23_loc59 09/01/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068999,2023-11-28T05:22:22Z,2023-11-28T05:22:24Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,2,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc02 09/20/2023,8069329,2023-09-27T18:05:31Z,2023-09-27T18:05:53Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,22,2006496_NY_Anthropogenic_NYC_23_loc02 09/20/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068994,2023-11-28T04:50:26Z,2023-11-28T04:50:29Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc54 09/28/2023,7639018,2023-10-14T05:19:22Z,2023-10-14T05:19:26Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,4,2006496_NY_Anthropogenic_NYC_23_loc54 09/28/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc59 09/01/2023,7992017,2023-10-18T01:13:37Z,2023-10-18T01:13:41Z,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,NA,NA,1,4,2006496_NY_Anthropogenic_NYC_23_loc59 09/01/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068907,2023-11-25T03:06:27Z,2023-11-25T03:06:30Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,2,3,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc54 09/28/2023,7638980,2023-10-13T16:56:47Z,2023-10-13T16:56:50Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc54 09/28/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc02 09/20/2023,8069910,2023-10-16T17:22:12Z,2023-10-16T17:22:15Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc02 09/20/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc42 09/28/2023,7627397,2023-10-12T03:56:42Z,2023-10-12T03:56:45Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc42 09/28/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068823,2023-11-23T00:12:47Z,2023-11-23T00:13:30Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,2,43,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068587,2023-11-09T09:27:03Z,2023-11-09T09:27:06Z,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc02 09/20/2023,8069624,2023-10-07T17:05:28Z,2023-10-07T17:05:31Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc02 09/20/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc49 09/28/2023,7634137,2023-10-17T21:08:36Z,2023-10-17T21:08:52Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,16,2006496_NY_Anthropogenic_NYC_23_loc49 09/28/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068913,2023-11-25T04:45:54Z,2023-11-25T04:45:57Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc12 10/05/2023,7389709,2023-10-14T05:19:20Z,2023-10-14T05:19:24Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,4,2006496_NY_Anthropogenic_NYC_23_loc12 10/05/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8069002,2023-11-28T05:41:39Z,2023-11-28T05:41:42Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068884,2023-11-24T01:30:54Z,2023-11-24T01:31:05Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,11,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc42 09/28/2023,7627349,2023-10-10T23:29:56Z,2023-10-10T23:30:49Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,53,2006496_NY_Anthropogenic_NYC_23_loc42 09/28/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068988,2023-11-28T00:22:58Z,2023-11-28T00:24:00Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,62,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc03 09/13/2023,8070413,2023-10-14T03:17:57Z,2023-10-14T03:18:01Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,4,2006496_NY_Anthropogenic_NYC_23_loc03 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068598,2023-11-10T00:23:46Z,2023-11-10T00:23:49Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068662,2023-11-13T05:26:12Z,2023-11-13T05:26:22Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,10,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc02 09/20/2023,8069727,2023-10-10T16:53:32Z,2023-10-10T16:53:35Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc02 09/20/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc31 10/04/2023,7571785,2023-10-13T06:12:02Z,2023-10-13T06:12:05Z,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc31 10/04/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068967,2023-11-27T05:34:22Z,2023-11-27T05:34:26Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,4,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc32 10/04/2023,7572585,2023-10-09T21:58:38Z,2023-10-09T21:58:53Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,15,2006496_NY_Anthropogenic_NYC_23_loc32 10/04/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068900,2023-11-24T21:00:52Z,2023-11-24T21:01:48Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,56,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc54 09/28/2023,7638732,2023-10-02T05:17:53Z,2023-10-02T05:17:56Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc54 09/28/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068101,2023-10-12T02:38:05Z,2023-10-12T02:38:07Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,2,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068906,2023-11-25T03:00:11Z,2023-11-25T03:00:19Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,8,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068968,2023-11-27T05:45:14Z,2023-11-27T05:45:17Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc02 09/20/2023,8069737,2023-10-11T03:10:24Z,2023-10-11T03:10:27Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,3,2006496_NY_Anthropogenic_NYC_23_loc02 09/20/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8068989,2023-11-28T02:09:02Z,2023-11-28T02:09:28Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,26,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc42 09/28/2023,7627438,2023-10-13T19:21:50Z,2023-10-13T19:22:31Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,41,2006496_NY_Anthropogenic_NYC_23_loc42 09/28/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc01 09/13/2023,8067393,2023-09-17T18:51:05Z,2023-09-17T18:51:07Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,2,2006496_NY_Anthropogenic_NYC_23_loc01 09/13/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc59 09/01/2023,7991800,2023-09-14T03:44:38Z,2023-09-14T03:44:43Z,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,NA,NA,1,5,2006496_NY_Anthropogenic_NYC_23_loc59 09/01/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc02 09/20/2023,8069715,2023-10-10T07:47:24Z,2023-10-10T07:47:28Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,4,2006496_NY_Anthropogenic_NYC_23_loc02 09/20/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc59 09/01/2023,7991779,2023-09-05T09:00:43Z,2023-09-05T09:00:47Z,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,NA,NA,1,4,2006496_NY_Anthropogenic_NYC_23_loc59 09/01/2023
2023,2006496,NYC,NY_Anthropogenic_NYC_23_loc02 09/20/2023,8070091,2023-10-26T20:49:39Z,2023-10-26T20:49:47Z,Mammalia,Lagomorpha,Leporidae,Sylvilagus,floridanus,Eastern Cottontail,NA,NA,1,8,2006496_NY_Anthropogenic_NYC_23_loc02 09/20/2023
